Epoch 224: Loss = 26.6393, NME = 0.0031, Pixel Error = 43.0069
Epoch 225: Loss = 23.1233, NME = 0.0027, Pixel Error = 38.3092
Epoch 226: Loss = 23.3397, NME = 0.0026, Pixel Error = 35.9972
Epoch 227: Loss = 25.7708, NME = 0.0031, Pixel Error = 43.2224
Epoch 228: Loss = 23.5582, NME = 0.0027, Pixel Error = 36.6061
Epoch 229: Loss = 24.1704, NME = 0.0027, Pixel Error = 37.9940
Epoch 230: Loss = 20.7772, NME = 0.0028, Pixel Error = 38.7755
Epoch 231: Loss = 24.6044, NME = 0.0028, Pixel Error = 39.1562
Epoch 232: Loss = 17.5965, NME = 0.0025, Pixel Error = 34.6529
Epoch 233: Loss = 21.2176, NME = 0.0026, Pixel Error = 36.4258
Epoch 234: Loss = 28.5507, NME = 0.0032, Pixel Error = 45.3722
Epoch 235: Loss = 23.0256, NME = 0.0028, Pixel Error = 38.9498
Epoch 236: Loss = 19.5406, NME = 0.0025, Pixel Error = 34.8985
Epoch 237: Loss = 22.5578, NME = 0.0027, Pixel Error = 38.0169
Epoch 238: Loss = 24.0350, NME = 0.0027, Pixel Error = 38.1513
Epoch 239: Loss = 22.1474, NME = 0.0027, Pixel Error = 38.2121
Epoch 240: Loss = 29.0555, NME = 0.0031, Pixel Error = 44.6544
Epoch 241: Loss = 22.3062, NME = 0.0029, Pixel Error = 41.3889
Epoch 242: Loss = 22.1280, NME = 0.0028, Pixel Error = 39.7094
Epoch 243: Loss = 33.5227, NME = 0.0033, Pixel Error = 46.5626
Epoch 244: Loss = 25.6331, NME = 0.0031, Pixel Error = 42.8135
Epoch 245: Loss = 31.2180, NME = 0.0032, Pixel Error = 45.5772
Epoch 246: Loss = 32.3756, NME = 0.0035, Pixel Error = 50.0625
Epoch 247: Loss = 22.4474, NME = 0.0027, Pixel Error = 39.3201
Epoch 248: Loss = 24.5204, NME = 0.0029, Pixel Error = 41.7518
Epoch 249: Loss = 30.3515, NME = 0.0029, Pixel Error = 41.8361
Epoch 250: Loss = 40.9026, NME = 0.0036, Pixel Error = 50.5198
Epoch 251: Loss = 41.7760, NME = 0.0040, Pixel Error = 56.5853
Epoch 252: Loss = 21.0729, NME = 0.0027, Pixel Error = 39.4771
Epoch 253: Loss = 19.4262, NME = 0.0026, Pixel Error = 38.9117
Epoch 254: Loss = 32.5066, NME = 0.0027, Pixel Error = 40.0286
Epoch 255: Loss = 34.7263, NME = 0.0035, Pixel Error = 52.8275
Epoch 256: Loss = 39.0911, NME = 0.0039, Pixel Error = 55.4505
Epoch 257: Loss = 33.4483, NME = 0.0034, Pixel Error = 49.4066
Epoch 258: Loss = 23.4501, NME = 0.0028, Pixel Error = 40.2192
Epoch 259: Loss = 32.3938, NME = 0.0032, Pixel Error = 44.7761
Epoch 260: Loss = 27.4675, NME = 0.0029, Pixel Error = 42.1632
Epoch 261: Loss = 24.7675, NME = 0.0031, Pixel Error = 46.3418
Epoch 262: Loss = 24.5432, NME = 0.0028, Pixel Error = 42.2634
Epoch 263: Loss = 17.5015, NME = 0.0025, Pixel Error = 36.3994
Epoch 264: Loss = 16.2111, NME = 0.0023, Pixel Error = 33.6896
Epoch 265: Loss = 15.0620, NME = 0.0022, Pixel Error = 31.1862
Epoch 266: Loss = 31.1315, NME = 0.0026, Pixel Error = 36.6831
Epoch 267: Loss = 34.0359, NME = 0.0034, Pixel Error = 48.3078
Epoch 268: Loss = 26.4483, NME = 0.0031, Pixel Error = 43.2900
Epoch 269: Loss = 38.1009, NME = 0.0028, Pixel Error = 40.8362
Epoch 270: Loss = 43.7865, NME = 0.0040, Pixel Error = 56.1066
Epoch 271: Loss = 36.7273, NME = 0.0036, Pixel Error = 51.9529
Epoch 272: Loss = 47.4359, NME = 0.0042, Pixel Error = 61.6679
Epoch 273: Loss = 44.0183, NME = 0.0035, Pixel Error = 50.4461
Epoch 274: Loss = 23.8906, NME = 0.0029, Pixel Error = 41.9660
Epoch 275: Loss = 24.3680, NME = 0.0030, Pixel Error = 43.5555
Epoch 276: Loss = 19.8213, NME = 0.0027, Pixel Error = 39.0213
Epoch 277: Loss = 21.4988, NME = 0.0026, Pixel Error = 36.9590
Epoch 278: Loss = 26.0926, NME = 0.0031, Pixel Error = 46.5207
Epoch 279: Loss = 15.2206, NME = 0.0024, Pixel Error = 35.6396
Epoch 280: Loss = 15.1280, NME = 0.0022, Pixel Error = 30.6859
Epoch 281: Loss = 13.6211, NME = 0.0021, Pixel Error = 31.7193
Epoch 282: Loss = 26.9306, NME = 0.0027, Pixel Error = 38.6010
Epoch 283: Loss = 23.0678, NME = 0.0028, Pixel Error = 39.7663
Epoch 284: Loss = 32.9878, NME = 0.0035, Pixel Error = 51.8467
Epoch 285: Loss = 19.1804, NME = 0.0026, Pixel Error = 38.9556
Epoch 286: Loss = 36.4399, NME = 0.0033, Pixel Error = 46.3673
Epoch 287: Loss = 35.3435, NME = 0.0034, Pixel Error = 48.6059
Epoch 288: Loss = 27.2218, NME = 0.0029, Pixel Error = 43.3235
Epoch 289: Loss = 21.0590, NME = 0.0027, Pixel Error = 38.0439
Epoch 290: Loss = 20.4447, NME = 0.0024, Pixel Error = 32.9397
Epoch 291: Loss = 17.7726, NME = 0.0025, Pixel Error = 36.0157
Epoch 292: Loss = 19.2006, NME = 0.0025, Pixel Error = 36.8373
Epoch 293: Loss = 23.7238, NME = 0.0027, Pixel Error = 39.8406
Epoch 294: Loss = 18.5690, NME = 0.0024, Pixel Error = 34.7220
Epoch 295: Loss = 13.8850, NME = 0.0023, Pixel Error = 33.8865
Epoch 296: Loss = 12.3305, NME = 0.0021, Pixel Error = 30.2746
Epoch 297: Loss = 17.7372, NME = 0.0021, Pixel Error = 30.2857
Epoch 298: Loss = 27.0359, NME = 0.0031, Pixel Error = 45.8328
Epoch 299: Loss = 20.3054, NME = 0.0025, Pixel Error = 37.8854
Epoch 300: Loss = 27.1468, NME = 0.0030, Pixel Error = 44.0070
Epoch 301: Loss = 11.2227, NME = 0.0021, Pixel Error = 29.4922
Epoch 302: Loss = 14.9782, NME = 0.0021, Pixel Error = 30.8279
Epoch 303: Loss = 14.2844, NME = 0.0024, Pixel Error = 33.4002
Epoch 304: Loss = 18.4273, NME = 0.0022, Pixel Error = 30.9737
Epoch 305: Loss = 23.4580, NME = 0.0023, Pixel Error = 34.5322
Epoch 306: Loss = 21.0105, NME = 0.0027, Pixel Error = 39.1944
Epoch 307: Loss = 16.6951, NME = 0.0023, Pixel Error = 33.8501
Epoch 308: Loss = 14.2250, NME = 0.0023, Pixel Error = 32.2893
Epoch 309: Loss = 19.6523, NME = 0.0028, Pixel Error = 40.8962
Epoch 310: Loss = 25.1254, NME = 0.0029, Pixel Error = 43.5035
Epoch 311: Loss = 25.2310, NME = 0.0027, Pixel Error = 37.4689
Epoch 312: Loss = 15.5180, NME = 0.0024, Pixel Error = 34.0240
Epoch 313: Loss = 11.6934, NME = 0.0021, Pixel Error = 30.4034
Epoch 314: Loss = 14.3653, NME = 0.0020, Pixel Error = 29.2789
Epoch 315: Loss = 13.3260, NME = 0.0023, Pixel Error = 33.0148
Epoch 316: Loss = 11.6171, NME = 0.0020, Pixel Error = 29.2706
Epoch 317: Loss = 9.6884, NME = 0.0019, Pixel Error = 26.7832
Epoch 318: Loss = 11.0543, NME = 0.0020, Pixel Error = 27.9318
Epoch 319: Loss = 9.7866, NME = 0.0018, Pixel Error = 26.2484
Epoch 320: Loss = 12.4662, NME = 0.0020, Pixel Error = 29.7600
Epoch 321: Loss = 9.0319, NME = 0.0018, Pixel Error = 25.7152
