Epoch 315: Loss = 6.9480, NME = 0.0016, Pixel Error = 22.9574
Epoch 316: Loss = 9.2397, NME = 0.0019, Pixel Error = 27.4779
Epoch 317: Loss = 7.2638, NME = 0.0017, Pixel Error = 23.6790
Epoch 318: Loss = 11.3224, NME = 0.0020, Pixel Error = 27.9762
Epoch 319: Loss = 9.3683, NME = 0.0019, Pixel Error = 26.1613
Epoch 320: Loss = 12.2248, NME = 0.0021, Pixel Error = 30.8536
Epoch 321: Loss = 9.0431, NME = 0.0018, Pixel Error = 26.2372
Epoch 322: Loss = 7.6496, NME = 0.0017, Pixel Error = 24.7227
Epoch 323: Loss = 8.5268, NME = 0.0018, Pixel Error = 25.4395
Epoch 324: Loss = 6.0095, NME = 0.0015, Pixel Error = 21.3171
Epoch 325: Loss = 7.0066, NME = 0.0016, Pixel Error = 22.7201
Epoch 326: Loss = 10.0721, NME = 0.0019, Pixel Error = 26.5386
Epoch 327: Loss = 8.8583, NME = 0.0018, Pixel Error = 25.5677
Epoch 328: Loss = 6.3103, NME = 0.0015, Pixel Error = 21.9514
Epoch 329: Loss = 5.9116, NME = 0.0015, Pixel Error = 20.9450
Epoch 330: Loss = 10.2626, NME = 0.0019, Pixel Error = 27.6694
Epoch 331: Loss = 13.4037, NME = 0.0022, Pixel Error = 30.8033
Epoch 332: Loss = 19.3603, NME = 0.0026, Pixel Error = 37.1450
Epoch 333: Loss = 12.7428, NME = 0.0022, Pixel Error = 31.2198
Epoch 334: Loss = 9.4639, NME = 0.0019, Pixel Error = 27.7810
Epoch 335: Loss = 9.1712, NME = 0.0018, Pixel Error = 27.1366
Epoch 336: Loss = 14.0068, NME = 0.0023, Pixel Error = 32.5587
Epoch 337: Loss = 14.1937, NME = 0.0023, Pixel Error = 33.1878
Epoch 338: Loss = 11.0524, NME = 0.0019, Pixel Error = 27.9483
Epoch 339: Loss = 9.9740, NME = 0.0019, Pixel Error = 27.9838
Epoch 340: Loss = 7.4037, NME = 0.0016, Pixel Error = 22.4837
Epoch 341: Loss = 6.9889, NME = 0.0016, Pixel Error = 22.8623
Epoch 342: Loss = 8.8107, NME = 0.0018, Pixel Error = 25.1727
Epoch 343: Loss = 6.8828, NME = 0.0016, Pixel Error = 22.3194
Epoch 344: Loss = 7.1205, NME = 0.0016, Pixel Error = 23.1766
Epoch 345: Loss = 5.7329, NME = 0.0015, Pixel Error = 21.3022
Epoch 346: Loss = 8.2473, NME = 0.0017, Pixel Error = 25.2009
Epoch 347: Loss = 7.4703, NME = 0.0016, Pixel Error = 23.6639
Epoch 348: Loss = 8.3880, NME = 0.0017, Pixel Error = 25.0196
Epoch 349: Loss = 9.0525, NME = 0.0018, Pixel Error = 26.2264
