epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
142,1264.36,0.48981,0.30636,0.86975,0.99724,0.99854,0.995,0.92421,0.45931,0.25566,0.83013,0.000891345,0.000891345,0.000891345
143,1272.22,0.49787,0.30407,0.87545,0.92975,1,0.99318,0.9179,0.46215,0.30006,0.83196,0.000885844,0.000885844,0.000885844
144,1281.58,0.47722,0.29326,0.86278,0.9349,1,0.99227,0.90919,0.46466,0.28803,0.83167,0.000880343,0.000880343,0.000880343
145,1290.86,0.50641,0.31346,0.87826,0.97398,0.97615,0.99377,0.92361,0.44091,0.28867,0.82883,0.000874842,0.000874842,0.000874842
146,1298.52,0.49577,0.2992,0.87046,0.97309,0.9837,0.99457,0.91536,0.44075,0.27356,0.8247,0.00086934,0.00086934,0.00086934
147,1307.86,0.48645,0.31317,0.86846,0.97401,0.98214,0.99398,0.91976,0.44717,0.2684,0.82672,0.000863839,0.000863839,0.000863839
148,1317.33,0.46556,0.28657,0.86129,0.99698,0.96429,0.99339,0.91952,0.43353,0.28125,0.8168,0.000858338,0.000858338,0.000858338
149,1324.72,0.48863,0.29597,0.86738,0.99293,0.94422,0.9933,0.91484,0.45124,0.28411,0.82864,0.000852837,0.000852837,0.000852837
150,1334.04,0.47568,0.30733,0.86735,0.96615,0.97673,0.99416,0.91936,0.43322,0.28491,0.81645,0.000847336,0.000847336,0.000847336
151,1343.53,0.4682,0.28916,0.87063,0.98884,0.96578,0.99328,0.90414,0.45781,0.28184,0.82726,0.000841835,0.000841835,0.000841835
152,1353.13,0.48223,0.30374,0.87016,0.99682,0.91007,0.99016,0.9208,0.42081,0.28074,0.81537,0.000836334,0.000836334,0.000836334
153,1360.87,0.49047,0.30394,0.87435,0.92564,0.9897,0.99043,0.91756,0.4258,0.27413,0.8158,0.000830833,0.000830833,0.000830833
154,1370.31,0.48663,0.29072,0.87153,0.99065,0.92712,0.99101,0.9059,0.44109,0.28138,0.81787,0.000825332,0.000825332,0.000825332
155,1379.71,0.48037,0.29054,0.86238,0.95014,0.95388,0.98948,0.91375,0.43455,0.28437,0.82168,0.000819831,0.000819831,0.000819831
156,1387.26,0.48557,0.29009,0.8695,0.91014,0.9997,0.98912,0.91168,0.44562,0.29321,0.82311,0.000814329,0.000814329,0.000814329
157,1396.55,0.46176,0.27969,0.85404,0.95504,0.96268,0.98966,0.91188,0.43335,0.27932,0.82486,0.000808828,0.000808828,0.000808828
158,1405.88,0.46301,0.28253,0.8579,0.89903,1,0.98846,0.91604,0.42603,0.29079,0.81903,0.000803327,0.000803327,0.000803327
159,1415.29,0.47006,0.29682,0.87179,0.90164,1,0.98811,0.92182,0.4255,0.3011,0.81662,0.000797826,0.000797826,0.000797826
160,1423.2,0.46646,0.28584,0.86366,0.90827,1,0.98924,0.90868,0.44193,0.29123,0.82025,0.000792325,0.000792325,0.000792325
161,1432.86,0.4681,0.28689,0.86445,0.96632,0.97789,0.99269,0.92554,0.42634,0.26448,0.81261,0.000786824,0.000786824,0.000786824
162,1442.19,0.4821,0.28813,0.8652,0.97599,0.97321,0.99228,0.9235,0.4133,0.26364,0.8124,0.000781323,0.000781323,0.000781323
163,1449.69,0.46696,0.27747,0.86293,0.94685,0.96429,0.99063,0.92219,0.43234,0.28337,0.81896,0.000775822,0.000775822,0.000775822
164,1459.72,0.4825,0.29278,0.86938,0.90138,1,0.98965,0.92146,0.4215,0.28005,0.81723,0.000770321,0.000770321,0.000770321
165,1468.99,0.46642,0.28517,0.86137,0.94559,0.97286,0.99082,0.91644,0.44777,0.2816,0.8206,0.00076482,0.00076482,0.00076482
166,1476.53,0.44764,0.29338,0.85666,0.98235,0.9429,0.99068,0.91308,0.43813,0.28537,0.82399,0.000759318,0.000759318,0.000759318
167,1486.07,0.47483,0.28593,0.86058,0.97818,0.96007,0.99178,0.9184,0.43665,0.28237,0.8245,0.000753817,0.000753817,0.000753817
168,1495.36,0.47636,0.29102,0.8663,0.97097,0.96452,0.99247,0.92813,0.42068,0.27338,0.82212,0.000748316,0.000748316,0.000748316
169,1504.52,0.47213,0.29236,0.86711,0.94673,0.97257,0.98684,0.91079,0.44812,0.28838,0.83149,0.000742815,0.000742815,0.000742815
170,1512.01,0.45997,0.28365,0.85571,0.91478,1,0.98978,0.9211,0.42601,0.27589,0.82369,0.000737314,0.000737314,0.000737314
171,1521.22,0.44811,0.27528,0.85641,0.90971,0.99507,0.99017,0.91558,0.44678,0.2805,0.82791,0.000731813,0.000731813,0.000731813
172,1530.47,0.4774,0.29148,0.87141,0.90003,1,0.98601,0.92188,0.42842,0.28902,0.81926,0.000726312,0.000726312,0.000726312
173,1537.77,0.47925,0.28627,0.87349,0.89971,0.99902,0.98712,0.91892,0.43883,0.29094,0.82077,0.000720811,0.000720811,0.000720811
174,1546.99,0.45184,0.27331,0.85743,0.94883,0.9477,0.98928,0.91799,0.44309,0.28675,0.82208,0.00071531,0.00071531,0.00071531
175,1556.07,0.46172,0.27145,0.86596,0.97652,0.959,0.99118,0.91333,0.46137,0.27573,0.82837,0.000709809,0.000709809,0.000709809
176,1565.36,0.45914,0.2796,0.86123,0.94157,0.97159,0.99073,0.92151,0.43558,0.2802,0.82186,0.000704307,0.000704307,0.000704307
177,1572.72,0.47478,0.28373,0.86341,0.94427,0.95536,0.98964,0.91366,0.44813,0.27967,0.82707,0.000698806,0.000698806,0.000698806
